intervention_idx,dose_original,factor,dose_new,rmse_factual,rmse_cf,true_effect_mean,pred_effect_mean,effect_error
40,7.6,0.5,3.8,24.493114127731104,38.568768846445415,54.388888888888886,15.683960480671004,38.70492840821788
40,7.6,0.8,6.08,24.493114127731104,21.591321677469352,21.13888888888889,8.027093686351982,13.111795202536907
40,7.6,1.2,9.12,24.493114127731104,37.1573993988313,-23.02777777777778,-8.901056016120725,14.126721761657054
40,7.6,1.5,11.399999999999999,24.493114127731104,58.455543932644176,-52.861111111111114,-18.80861295750873,34.052498153602386
41,4.9,0.5,2.45,3.7519237072050466,21.73041361290623,35.94444444444444,17.715955608940423,18.22848883550402
41,4.9,0.8,3.9200000000000004,3.7519237072050466,7.14743166462469,13.833333333333334,9.162411120838087,4.670922212495247
41,4.9,1.2,5.88,3.7519237072050466,7.14517179709467,-14.5,-11.071146388616008,3.4288536113839925
41,4.9,1.5,7.3500000000000005,3.7519237072050466,15.188401107541239,-35.55555555555556,-27.20897871400845,8.346576841547108
42,4.4,0.5,2.2,6.685434378944964,30.144164980936655,33.138888888888886,14.097254248467458,19.041634640421428
42,4.4,0.8,3.5200000000000005,6.685434378944964,14.746859663454485,13.277777777777779,7.069669415008711,6.208108362769067
42,4.4,1.2,5.28,6.685434378944964,3.1000203101681416,-12.666666666666666,-9.94424866640275,2.7224180002639162
42,4.4,1.5,6.6000000000000005,6.685434378944964,2.4784399087677453,-32.30555555555556,-27.047124808057667,5.25843074749789
43,7.2,0.5,3.6,8.902951511700673,36.9479615761644,54.638888888888886,23.546211026380128,31.092677862508758
43,7.2,0.8,5.760000000000001,8.902951511700673,14.436233171606252,21.555555555555557,11.676093356919132,9.879462198636425
43,7.2,1.2,8.64,8.902951511700673,14.975878809586677,-20.805555555555557,-13.649921907121536,7.155633648434021
43,7.2,1.5,10.8,8.902951511700673,32.20058339807797,-48.083333333333336,-28.41530937599169,19.668023957341646
44,3.7,0.5,1.85,14.622032018046054,34.46776000811978,24.38888888888889,6.547940837441537,17.840948051447352
44,3.7,0.8,2.9600000000000004,14.622032018046054,20.92952718722351,9.083333333333334,3.4520247110037845,5.631308622329549
44,3.7,1.2,4.44,14.622032018046054,8.624371836843101,-10.38888888888889,-4.727631981316138,5.661256907572751
44,3.7,1.5,5.550000000000001,14.622032018046054,5.263573334399855,-24.86111111111111,-15.242009944919825,9.619101166191285
45,3.7,0.5,1.85,6.838943860017206,26.125665480923214,27.5,11.074048433731797,16.425951566268203
45,3.7,0.8,2.9600000000000004,6.838943860017206,12.640279404700522,10.722222222222221,5.714414273437896,5.0078079487843254
45,3.7,1.2,4.44,6.838943860017206,2.7381303801283723,-11.75,-7.642943073300565,4.107056926699435
45,3.7,1.5,5.550000000000001,6.838943860017206,5.28858830226794,-27.88888888888889,-20.330543245446826,7.558345643442063
46,5.5,0.5,2.75,3.4084500256801147,23.722335995389578,40.80555555555556,22.00098732058614,18.804568234969416
46,5.5,0.8,4.4,3.4084500256801147,7.773728962008683,16.72222222222222,11.530078479038403,5.192143743183818
46,5.5,1.2,6.6,3.4084500256801147,5.795226614261611,-15.694444444444445,-12.167957481946939,3.526486962497506
46,5.5,1.5,8.25,3.4084500256801147,14.266382033999843,-39.97222222222222,-30.453869060140434,9.518353162081787
47,5.2,0.5,2.6,4.848474643488288,27.2733390405819,38.25,16.268751321347175,21.981248678652825
47,5.2,0.8,4.16,4.848474643488288,8.971946612121203,14.36111111111111,9.02522599756123,5.33588511354988
47,5.2,1.2,6.24,4.848474643488288,6.972817562194559,-16.194444444444443,-11.99671099431151,4.197733450132933
47,5.2,1.5,7.800000000000001,4.848474643488288,15.29313306288418,-39.02777777777778,-30.384328125784627,8.643449651993151
48,5.2,0.5,2.6,7.739044561282289,36.52152352330719,38.02777777777778,12.4587837194854,25.56899405829238
48,5.2,0.8,4.16,7.739044561282289,17.11470639980556,14.88888888888889,6.658866427424209,8.230022461464682
48,5.2,1.2,6.24,7.739044561282289,5.048292490989892,-15.916666666666666,-9.09155734780329,6.825109318863376
48,5.2,1.5,7.800000000000001,7.739044561282289,16.137856717091047,-38.833333333333336,-25.096246842817365,13.73708649051597
49,4.6,0.5,2.3,8.719084454046834,30.049662136667163,33.833333333333336,15.817745104144112,18.015588229189223
49,4.6,0.8,3.6799999999999997,8.719084454046834,15.431387458611432,13.333333333333334,7.706349962392753,5.6269833709405805
49,4.6,1.2,5.52,8.719084454046834,3.1530529536507177,-13.833333333333334,-8.844657549864694,4.98867578346864
49,4.6,1.5,6.8999999999999995,8.719084454046834,9.111235265120603,-34.361111111111114,-21.42515874430391,12.935952366807204
50,5.1,0.5,2.55,2.8671040933365135,29.669028164128473,36.5,13.762747746554641,22.73725225344536
50,5.1,0.8,4.08,2.8671040933365135,10.732554000245358,14.166666666666666,7.773523745667197,6.393142920999469
50,5.1,1.2,6.119999999999999,2.8671040933365135,2.930912250701339,-15.36111111111111,-12.477318502810386,2.883792608300725
50,5.1,1.5,7.6499999999999995,2.8671040933365135,10.361569448450098,-38.44444444444444,-33.97874324059991,4.465701203844532
